      Pres    T90(1)    T90(2)    Sal(1)   Cond(1)    Sal(2)   Cond(2)   OxCur        OXYG     Trans      Flur Altimeter      Time       wocecode
    2845.2   1.40590   1.41760  34.89197  31.37103  34.89333  31.38230  1.749700     6.422   -0.9862    0.0110     19.37   3074.17  2222222111111
    2845.2   1.40600   1.41780  34.89177  31.37097  34.89222  31.38160  1.749700     6.422   -0.9862    0.0110     19.37   3074.21  2222222111111
    2845.3   1.40600   1.41700  34.89252  31.37159  34.89355  31.38199 -0.000000    -0.000   -0.9862    0.0110     19.39   3074.25  2222222411111
    2845.3   1.40650   1.41580  34.89222  31.37179  34.89391  31.38125 -0.000000    -0.000   -0.9862    0.0110     19.32   3074.29  2222222411111
    2845.3   1.40650   1.41480  34.89274  31.37223  34.89472  31.38105  1.749700     6.422   -0.9862    0.0110     19.17   3074.33  2222222111111
    2845.4   1.40730   1.41440  34.89212  31.37244  34.89286  31.37921  1.749700     6.421   -0.9862    0.0110     19.12   3074.38  2222222111111
    2845.4   1.40720   1.41460  34.89198  31.37225  34.89242  31.37904  1.749700     6.422   -0.9862    0.0110     19.15   3074.42  2222222111111
    2845.4   1.40700   1.41480  34.89171  31.37187  34.89241  31.37922  1.749700     6.422   -0.9862    0.0110     19.15   3074.46  2222222111111
    2845.5   1.40670   1.41340  34.89170  31.37162  34.89364  31.37901  1.749700     6.422   -0.9862    0.0110     19.05   3074.50  2222222111111
    2845.5   1.40640   1.41150  34.89192  31.37155  34.89510  31.37855  1.749700     6.422   -0.9862    0.0111     18.95   3074.54  2222222111111
    2845.5   1.40650   1.41020  34.89204  31.37174  34.89375  31.37634  1.749700     6.422   -0.9862    0.0111     18.93   3074.58  2222222111111
    2845.6   1.40710   1.41130  34.89271  31.37281  34.89062  31.37478  1.749700     6.422   -0.9862    0.0111     18.93   3074.62  2222222111111
    2845.6   1.40870   1.41240  34.89287  31.37435  34.89033  31.37551  1.749700     6.421   -0.9862    0.0111     18.93   3074.67  2222222111111
    2845.6   1.40980   1.41350  34.89302  31.37543  34.89114  31.37713  1.749700     6.421   -0.9862    0.0111     18.83   3074.71  2222222111111
    2845.6   1.41050   1.41410  34.89259  31.37570  34.89138  31.37786  1.749700     6.421   -0.9862    0.0111     18.73   3074.75  2222222111111
    2845.6   1.41100   1.41480  34.89245  31.37602  34.89159  31.37864  1.749700     6.421   -0.0000   -0.0000     18.73   3074.79  2222222114111
    2845.7   1.41100   1.41430  34.89167  31.37540  34.89298  31.37933  1.749700     6.421   -0.9862    0.0111     18.73   3074.83  2222222111111
    2845.7   1.40990   1.41340  34.89173  31.37450  34.89377  31.37919  1.749700     6.421   -0.9862    0.0111     18.71   3074.88  2222222111111
    2845.7   1.40970   1.41240  34.89124  31.37394  34.89459  31.37899  1.749700     6.421   -0.9862    0.0112     18.61   3074.92  2222222111111
    2845.7   1.40920   1.41220  34.89168  31.37386  34.89356  31.37798  1.749700     6.421   -0.9862    0.0112     18.56   3074.96  2222222111111
    2845.7   1.40970   1.41210  34.89100  31.37375  34.89307  31.37751  1.749700     6.421   -0.9862    0.0112     18.56   3075.00  2222222111111
    2845.7   1.40980   1.41220  34.89105  31.37388  34.89246  31.37710  1.749700     6.421   -0.9594    0.0112     18.56   3075.04  2222222111111
    2845.7   1.40940   1.41270  34.89147  31.37387  34.89215  31.37729  1.749700     6.421   -0.9862    0.0113     18.53   3075.08  2222222111111
    2845.7   1.40970   1.41360  34.89115  31.37388  34.89172  31.37773  1.749700     6.421   -0.9862    0.0113     18.44   3075.12  2222222111111
    2845.7   1.40900   1.41410  34.89173  31.37374  34.89171  31.37816  1.749700     6.421   -0.9594    0.0113     18.41   3075.17  2222222111111
    2845.7   1.40890   1.41440  34.89199  31.37386  34.89161  31.37834  1.749700     6.421   -0.9594    0.0113     18.41   3075.21  2222222111111
    2845.7   1.40900   1.41410  34.89212  31.37405  34.89208  31.37845  1.749700     6.421   -0.9594    0.0113     18.41   3075.25  2222222111111
    2845.7   1.40940   1.41290  34.89162  31.37400  34.89355  31.37859  1.749700     6.421   -0.9862    0.0113     18.39   3075.29  2222222111111
    2845.7   1.40940   1.41270  34.89155  31.37393  34.89282  31.37783  1.749700     6.421   -0.9862    0.0113     18.34   3075.33  2222222111111
    2845.7   1.40940   1.41290  34.89132  31.37375  34.89174  31.37712  1.749700     6.421   -0.9862    0.0112     18.32   3075.38  2222222111111
    2845.7   1.40900   1.41300  34.89128  31.37337  34.89185  31.37730  1.749700     6.421   -0.9862    0.0112     18.32   3075.42  2222222111111
    2845.7   1.40870   1.41320  34.89130  31.37311  34.89143  31.37713  1.749700     6.422   -0.9862    0.0112     18.32   3075.46  2222222111111
    2845.7   1.40860   1.41320  34.89133  31.37305  34.89195  31.37755  1.749700     6.422   -0.9862    0.0112     18.27   3075.50  2222222111111
    2845.6   1.40890   1.41320  34.89102  31.37305  34.89181  31.37743  1.749700     6.421   -0.9862    0.0112     18.22   3075.54  2222222111111
    2845.6   1.40870   1.41350  34.89140  31.37317  34.89136  31.37732  1.749700     6.421   -0.9862    0.0112     18.22   3075.58  2222222111111
    2845.6   1.40870   1.41340  34.89156  31.37330  34.89162  31.37743  1.749700     6.421   -0.9862    0.0112     18.22   3075.62  2222222111111
    2845.6   1.40910   1.41350  34.89169  31.37374  34.89138  31.37732  1.749700     6.421   -0.9862    0.0113     18.22   3075.67  2222222111111
    2845.6   1.40970   1.41350  34.89154  31.37413  34.89154  31.37744  1.749700     6.421   -0.9862    0.0113     18.22   3075.71  2222222111111
    2845.5   1.41010   1.41350  34.89121  31.37420  34.89170  31.37756  1.749700     6.421   -0.9862    0.0113     18.19   3075.75  2222222111111
    2845.5   1.41010   1.41350  34.89153  31.37445  34.89193  31.37773  1.749700     6.421   -0.9594    0.0113     18.19   3075.79  2222222111111
    2845.5   1.41030   1.41320  34.89126  31.37440  34.89175  31.37731  1.749700     6.421   -0.9862    0.0114     18.19   3075.83  2222222111111
    2845.5   1.41050   1.41330  34.89137  31.37465  34.89180  31.37743  1.749700     6.421   -0.9862    0.0114     18.19   3075.88  2222222111111
    2845.4   1.41030   1.41300  34.89198  31.37496  34.89198  31.37731  1.749700     6.421   -0.9862    0.0114     18.19   3075.92  2222222111111
    2845.4   1.41030   1.41320  34.89138  31.37446  34.89193  31.37743  1.749700     6.421   -0.9862    0.0114     18.19   3075.96  2222222111111
    2845.4   1.41000   1.41320  34.89147  31.37427  34.89180  31.37731  1.749700     6.421   -0.9594    0.0115     18.19   3076.00  2222222111111
    2845.3   1.41000   1.41270  34.89126  31.37408  34.89212  31.37712  1.749700     6.421   -0.9594    0.0115     18.19   3076.04  2222222111111
    2845.3   1.41000   1.41300  34.89182  31.37451  34.89132  31.37672  1.749700     6.421   -0.9862    0.0115     18.22   3076.08  2222222111111
    2845.2   1.40990   1.41320  34.89178  31.37439  34.89127  31.37684  1.749700     6.421   -0.9862    0.0116     18.22   3076.12  2222222111111
    2845.2   1.40990   1.41340  34.89165  31.37426  34.89130  31.37703  1.749700     6.421   -0.9594    0.0116     18.22   3076.17  2222222111111
    2845.2   1.41000   1.41350  34.89149  31.37420  34.89136  31.37715  1.749700     6.421   -0.9594    0.0116     18.22   3076.21  2222222111111
    2845.1   1.41030   1.41410  34.89096  31.37402  34.89075  31.37716  1.749700     6.421   -0.9594    0.0116     18.22   3076.25  2222222111111
    2845.1   1.41020   1.41370  34.89155  31.37440  34.89170  31.37756  1.749700     6.421   -0.9862    0.0116     18.24   3076.29  2222222111111
    2845.0   1.41050   1.41380  34.89171  31.37478  34.89220  31.37804  1.749700     6.421   -0.9862    0.0116     18.29   3076.33  2222222111111
    2845.0   1.41050   1.41400  34.89173  31.37478  34.89143  31.37757  1.749700     6.421   -0.9862    0.0117     18.29   3076.38  2222222111111
    2845.0   1.41080   1.41400  34.89144  31.37478  34.89167  31.37775  1.749700     6.421   -0.9594    0.0117     18.29   3076.42  2222222111111
    2844.9   1.41080   1.41410  34.89177  31.37503  34.89173  31.37787  1.749700     6.420   -0.9594    0.0117     18.29   3076.46  2222222111111
    2844.9   1.41080   1.41410  34.89195  31.37516  34.89197  31.37805  1.749700     6.420   -0.9862    0.0118     18.34   3076.50  2222222111111
    2844.8   1.41100   1.41410  34.89183  31.37522  34.89177  31.37787  1.749700     6.420   -0.9862    0.0118     18.39   3076.54  2222222111111
    2844.8   1.41100   1.41380  34.89186  31.37522  34.89233  31.37804  1.749700     6.420   -0.9594    0.0119     18.39   3076.58  2222222111111
    2844.7   1.41100   1.41410  34.89203  31.37535  34.89218  31.37816  1.749700     6.420   -0.9594    0.0119     18.39   3076.62  2222222111111
    2844.7   1.41080   1.41380  34.89188  31.37503  34.89237  31.37804  1.749700     6.420   -0.9594    0.0119     18.39   3076.67  2222222111111
    2844.6   1.41100   1.41420  34.89161  31.37497  34.89175  31.37787  1.749700     6.420   -0.9594    0.0120     18.46   3076.71  2222222111111
    2844.6   1.41100   1.41410  34.89156  31.37491  34.89173  31.37775  1.749700     6.420   -0.9594    0.0120     18.51   3076.75  2222222111111
    2844.5   1.41110   1.41430  34.89163  31.37504  34.89169  31.37788  1.749700     6.420   -0.9594    0.0120     18.51   3076.79  2222222111111
    2844.5   1.41110   1.41440  34.89157  31.37498  34.89147  31.37776  1.749700     6.420   -0.9594    0.0121     18.51   3076.83  2222222111111
    2844.5   1.41110   1.41460  34.89183  31.37516  34.89106  31.37759  1.749700     6.420   -0.9594    0.0121     18.53   3076.88  2222222111111
    2844.4   1.41130   1.41440  34.89195  31.37542  34.89224  31.37835  1.749700     6.420   -0.9594    0.0121     18.61   3076.92  2222222111111
    2844.4   1.41170   1.41440  34.89140  31.37530  34.89241  31.37847  1.749700     6.420   -0.9594    0.0121     18.66   3076.96  2222222111111
    2844.3   1.41160   1.41460  34.89137  31.37518  34.89208  31.37835  1.749700     6.420   -0.9594    0.0121     18.66   3077.00  2222222111111
    2844.3   1.41170   1.41440  34.89198  31.37574  34.89173  31.37788  1.749700     6.420   -0.9594    0.0122     18.66   3077.04  2222222111111
    2844.2   1.41190   1.41470  34.89164  31.37562  34.89202  31.37836  1.749700     6.420   -0.9594    0.0122     18.68   3077.08  2222222111111
    2844.2   1.41190   1.41460  34.89174  31.37568  34.89193  31.37818  1.749700     6.420   -0.9594    0.0122     18.80   3077.12  2222222111111
    2844.1   1.41210   1.41460  34.89155  31.37569  34.89217  31.37835  1.749700     6.420   -0.9594    0.0122     18.83   3077.17  2222222111111
    2844.1   1.41250   1.41480  34.89147  31.37594  34.89176  31.37818  1.749700     6.419   -0.9594    0.0122     18.83   3077.21  2222222111111
    2844.0   1.41250   1.41460  34.89164  31.37607  34.89258  31.37865  1.749700     6.419   -0.9594    0.0122     18.83   3077.25  2222222111111
    2844.0   1.41260   1.41480  34.89156  31.37607  34.89217  31.37848  1.749700     6.419   -0.9594    0.0123     18.88   3077.29  2222222111111
    2843.9   1.41240   1.41490  34.89187  31.37613  34.89231  31.37866  1.749700     6.419   -0.9594    0.0123     18.97   3077.33  2222222111111
    2843.9   1.41250   1.41490  34.89201  31.37632  34.89174  31.37819  1.749700     6.419   -0.9594    0.0123     19.00   3077.38  2222222111111
    2843.8   1.41290   1.41510  34.89193  31.37657  34.89214  31.37866  1.749700     6.419   -0.9327    0.0123     19.00   3077.42  2222222111111
    2843.8   1.41310   1.41530  34.89181  31.37664  34.89210  31.37878  1.749700     6.419   -0.9327    0.0123     19.00   3077.46  2222222111111
    2843.7   1.41310   1.41490  34.89199  31.37677  34.89203  31.37836  1.749700     6.419   -0.9594    0.0123     19.07   3077.50  2222222111111
    2843.7   1.41300   1.41480  34.89181  31.37651  34.89266  31.37877  1.749700     6.419   -0.9594    0.0123     19.17   3077.54  2222222111111
    2843.7   1.41310   1.41490  34.89157  31.37639  34.89134  31.37777  1.749700     6.419   -0.9594    0.0123     19.19   3077.58  2222222111111
    2843.6   1.41330   1.41480  34.89184  31.37677  34.89198  31.37818  1.749700     6.419   -0.9594    0.0123     19.19   3077.62  2222222111111
    2843.6   1.41350   1.41480  34.89196  31.37702  34.89149  31.37777  1.749700     6.419   -0.9594    0.0123     19.19   3077.67  2222222111111
    2843.5   1.41330   1.41480  34.89242  31.37720  34.89238  31.37848  1.749700     6.419   -0.9594    0.0123     19.29   3077.71  2222222111111
    2843.5   1.41380   1.41480  34.89176  31.37709  34.89226  31.37836  1.749700     6.419   -0.9594    0.0123     19.39   3077.75  2222222111111
    2843.4   1.41380   1.41440  34.89225  31.37746  34.89247  31.37817  1.749700     6.419   -0.9594    0.0122     19.39   3077.79  2222222111111
    2843.4   1.41360   1.41460  34.89240  31.37740  34.89214  31.37806  1.749700     6.419   -0.9594    0.0122     19.39   3077.83  2222222111111
    2843.4   1.41410   1.41460  34.89174  31.37729  34.89230  31.37818  1.749700     6.419   -0.9594    0.0122     19.39   3077.88  2222222111111
    2843.3   1.41380   1.41490  34.89207  31.37728  34.89150  31.37777  1.749700     6.419   -0.9594    0.0122     19.51   3077.92  2222222111111
    2843.3   1.41380   1.41480  34.89193  31.37715  34.89177  31.37789  1.749700     6.418   -0.9594    0.0122     19.58   3077.96  2222222111111
    2843.2   1.41400   1.41460  34.89182  31.37722  34.89258  31.37835  1.749700     6.418   -0.9594    0.0122     19.58   3078.00  2222222111111
    2843.2   1.41380   1.41480  34.89212  31.37727  34.89217  31.37818  1.749700     6.418   -0.9594    0.0122     19.58   3078.04  2222222111111
    2843.2   1.41360   1.41490  34.89212  31.37708  34.89230  31.37836  1.749700     6.418   -0.9594    0.0122     19.61   3078.08  2222222111111
    2843.1   1.41350   1.41490  34.89201  31.37689  34.89246  31.37848  1.749700     6.418   -0.9594    0.0122     19.73   3078.12  2222222111111
    2843.1   1.41360   1.41490  34.89192  31.37689  34.89197  31.37807  1.749700     6.418   -0.9594    0.0122     19.78   3078.17  2222222111111
    2843.1   1.41360   1.41490  34.89201  31.37696  34.89249  31.37848  1.749700     6.418   -0.9594    0.0122     19.78   3078.21  2222222111111
    2843.0   1.41360   1.41490  34.89202  31.37696  34.89163  31.37777  1.749700     6.418   -0.9594    0.0122     19.78   3078.25  2222222111111
    2843.0   1.41380   1.41490  34.89191  31.37702  34.89216  31.37818  1.749700     6.418   -0.9594    0.0122     19.80   3078.29  2222222111111
    2843.0   1.41370   1.41490  34.89202  31.37702  34.89203  31.37807  1.749700     6.418   -0.9594    0.0122     19.93   3078.33  2222222111111
    2842.9   1.41360   1.41510  34.89207  31.37695  34.89161  31.37789  1.749700     6.418   -0.9594    0.0122     19.95   3078.38  2222222111111
    2842.9   1.41400   1.41510  34.89212  31.37734  34.89184  31.37807  1.749700     6.418   -0.9594    0.0122     19.95   3078.42  2222222111111
    2842.9   1.41380   1.41510  34.89219  31.37721  34.89200  31.37819  1.749700     6.418   -0.9594    0.0122     19.95   3078.46  2222222111111
    2842.9   1.41400   1.41530  34.89145  31.37678  34.89166  31.37808  1.749700     6.418   -0.9594    0.0122     20.00   3078.50  2222222111111
    2842.8   1.41400   1.41540  34.89185  31.37709  34.89171  31.37820  1.749700     6.418   -0.9594    0.0122     20.10   3078.54  2222222111111
    2842.8   1.41380   1.41560  34.89215  31.37715  34.89174  31.37838  1.749700     6.418   -0.9594    0.0122     20.12   3078.58  2222222111111
    2842.8   1.41400   1.41560  34.89203  31.37721  34.89153  31.37820  1.749700     6.418   -0.9594    0.0122     20.12   3078.62  2222222111111
    2842.8   1.41450   1.41550  34.89182  31.37747  34.89223  31.37867  1.749700     6.418   -0.9594    0.0122     20.10   3078.67  2222222111111
    2842.7   1.41450   1.41560  34.89214  31.37772  34.89191  31.37850  1.749700     6.418   -0.9594    0.0122     20.20   3078.71  2222222111111
    2842.7   1.41490   1.41530  34.89173  31.37773  34.89209  31.37837  1.749700     6.418   -0.9594    0.0122     20.27   3078.75  2222222111111
    2842.7   1.41460   1.41410  34.89189  31.37760  34.89313  31.37816  1.749700     6.418   -0.9594    0.0122     20.29   3078.79  2222222111111
    2842.7   1.41410   1.41380  34.89212  31.37734  34.89331  31.37804  1.749700     6.418   -0.9594    0.0122     20.27   3078.83  2222222111111
    2842.7   1.41400   1.41340  34.89215  31.37727  34.89286  31.37732  1.749700     6.418   -0.9594    0.0122     20.29   3078.88  2222222111111
    2842.7   1.41350   1.41300  34.89252  31.37713  34.89270  31.37684  1.749700     6.418   -0.9594    0.0122     20.37   3078.92  2222222111111
    2842.7   1.41330   1.41320  34.89228  31.37675  34.89271  31.37702  1.749700     6.418   -0.9594    0.0122     20.44   3078.96  2222222111111
    2842.6   1.41310   1.41350  34.89234  31.37662  34.89182  31.37656  1.749700     6.418   -0.9594    0.0122     20.44   3079.00  2222222111111
    2842.6   1.41330   1.41380  34.89213  31.37663  34.89209  31.37704  1.749700     6.418   -0.9594    0.0122     20.42   3079.04  2222222111111
